id,name,name_en,district_id,district_name,sub_district_id,sub_district_name,municipal_status_id,municipal_status_name,coordinates_itm_east,coordinates_itm_north,coordinates_wgs84_latitude,coordinates_wgs84_longitude,population,natural_region_id,natural_region_name,type_of_locality_id,type_of_locality_group,type_of_locality_form,local_authorities_cluster_id,local_authorities_cluster_name,previous_names,merged_locality_names
636,"צנדלה","Sandala",2,"הצפון",23,"יזרעאל",8,"מועצה אזורית הגלבוע",230620,714280,32.52269,35.32333,1678,232,"עמק חרוד",450,"יישוב כפרי","יישובים כפריים אחרים, לא-יהודיים",213,"אשכול רשויות הגליל והעמקים",,
594,"צפרייה","Zafriyya",4,"המרכז",43,"רמלה",40,"מועצה אזורית שדות דן",186560,656700,32.00303,34.85637,1035,432,"אזור רמלה",310,"יישוב כפרי","מושבים",,,,
1079,"צפרירים","Zafririm",1,"ירושלים",11,"ירושלים",26,"מועצה אזורית מטה יהודה",194740,618650,31.66009,34.9439,416,112,"שפלת יהודה",310,"יישוב כפרי","מושבים",,,,
8000,"צפת","Zefat",2,"הצפון",21,"צפת",0,"עירייה",247570,763280,32.96422,35.50522,37473,212,"גליל עליון מזרחי",160,"יישוב עירוני","יישובים יהודיים 49,999-20,000 תושבים",211,"אשכול רשויות גליל מזרחי",,
612,"צרופה","Zerufa",3,"חיפה",32,"חדרה",15,"מועצה אזורית חוף הכרמל",195340,728260,32.64855,34.94747,1151,321,"חוף הכרמל",310,"יישוב כפרי","מושבים",,,,
567,"צרעה","Zor'a",1,"ירושלים",11,"ירושלים",26,"מועצה אזורית מטה יהודה",197160,630050,31.76295,34.96916,947,112,"שפלת יהודה",330,"יישוב כפרי","קיבוצים",,,,
334,"קבוצת יבנה","Qevuzat Yavne",4,"המרכז",44,"רחובות",29,"מועצה אזורית חבל יבנה",173550,635950,31.81545,34.71967,957,441,"אזור רחובות",330,"יישוב כפרי","קיבוצים",420,"אשכול רשויות שורק דרומי",,
3557,"קדומים","Qedumim",7,"אזור יהודה ושומרון",73,"טול כרם",99,"מועצה מקומית",215280,680540,32.21849,35.16021,4590,,,190,"יישוב עירוני","יישובים יהודיים 4,999-2,000 תושבים",710,"אשכול רשויות יהודה ושומרון",,
195,"קדימה-צורן","Qadima-Zoran",4,"המרכז",41,"השרון",99,"מועצה מקומית",192640,687440,32.2804,34.91985,22919,411,"מערב השרון",160,"יישוב עירוני","יישובים יהודיים 49,999-20,000 תושבים",410,"אשכול רשויות השרון","צורן-קדימה","צורן,קדימה"
392,"קדמה","Qedma",6,"הדרום",61,"אשקלון",35,"מועצה אזורית יואב",178740,623230,31.70094,34.77501,,611,"אזור מלאכי",510,"""מקום""","נקודה שאיננה יישוב (האוכלוסייה כלולה ב""גרים מחוץ ליישובים"")",420,"אשכול רשויות שורק דרומי",,
4025,"קדמת צבי","Qidmat Zevi",2,"הצפון",29,"גולן",71,"מועצה אזורית גולן",265530,770650,33.03006,35.69768,537,293,"גולן תיכוני",310,"יישוב כפרי","מושבים",211,"אשכול רשויות גליל מזרחי",,
3781,"קדר","Qedar",7,"אזור יהודה ושומרון",76,"בית לחם",76,"מועצה אזורית גוש עציון",229410,628890,31.75266,35.30957,1617,,,370,"יישוב כפרי","יישובים קהילתיים",,,,
615,"קדרון","Qidron",4,"המרכז",44,"רחובות",28,"מועצה אזורית ברנר",180780,635920,31.81545,34.79603,1615,441,"אזור רחובות",310,"יישוב כפרי","מושבים",420,"אשכול רשויות שורק דרומי",,
1211,"קדרים","Qaddarim",2,"הצפון",21,"צפת",1,"מועצה אזורית הגליל העליון",244700,755930,32.89802,35.47432,293,214,"אזור גליל תחתון מרכזי",330,"יישוב כפרי","קיבוצים",211,"אשכול רשויות גליל מזרחי",,
766,"קוממיות","Qomemiyyut",6,"הדרום",61,"אשקלון",34,"מועצה אזורית שפיר",174530,618890,31.66164,34.7308,555,611,"אזור מלאכי",310,"יישוב כפרי","מושבים",,,,
1179,"קורנית","Qoranit",2,"הצפון",24,"עכו",56,"מועצה אזורית משגב",223960,749880,32.84375,35.25262,915,241,"אזור שפרעם",370,"יישוב כפרי","יישובים קהילתיים",210,"אשכול רשויות בית הכרם הגלילי",,
1052,"קטורה","Qetura",6,"הדרום",62,"באר שבע",53,"מועצה אזורית חבל אילות",205610,431250,29.96997,35.06105,507,625,"הערבה",330,"יישוב כפרי","קיבוצים",610,"אשכול רשויות נגב מזרחי",,
1167,"קיסריה","Qesaryya",3,"חיפה",32,"חדרה",15,"מועצה אזורית חוף הכרמל",191610,712350,32.505,34.90819,5782,324,"אזור חדרה",180,"יישוב עירוני","יישובים יהודיים 9,999-5,000 תושבים",,,,
414,"קלחים","Qelahim",6,"הדרום",62,"באר שבע",42,"מועצה אזורית מרחבים",169400,595380,31.44941,34.67791,679,621,"אזור גרר",310,"יישוב כפרי","מושבים",620,"אשכול רשויות נגב מערבי",,
3601,"קליה","Qalya",7,"אזור יהודה ושומרון",75,"ירדן-יריחו",74,"מועצה אזורית מגילות ים המלח",244340,628650,31.75027,35.46714,489,,,330,"יישוב כפרי","קיבוצים",710,"אשכול רשויות יהודה ושומרון",,
638,"קלנסווה","Qalansawe",4,"המרכז",41,"השרון",0,"עירייה",198040,688290,32.28818,34.97715,23877,412,"מזרח השרון",260,"יישוב עירוני","יישובים לא יהודיים 49,999-20,000 תושבים",410,"אשכול רשויות השרון",,
4024,"קלע","Qela",2,"הצפון",29,"גולן",71,"מועצה אזורית גולן",264210,781910,33.13164,35.6841,390,292,"גולן צפוני",370,"יישוב כפרי","יישובים קהילתיים",211,"אשכול רשויות גליל מזרחי",,
1243,"קציר","Qazir",3,"חיפה",32,"חדרה",14,"מועצה אזורית מנשה",209990,710230,32.48619,35.1038,2934,323,"הר אלכסנדר",190,"יישוב עירוני","יישובים יהודיים 4,999-2,000 תושבים",,,,
1347,"קצר א-סר","Qasr A-Sir",6,"הדרום",62,"באר שבע",68,"מועצה אזורית נווה מדבר",198240,554660,31.08304,34.98217,2731,623,"אזור באר שבע",290,"יישוב עירוני","יישובים לא יהודיים 4,999-2,000 תושבים",610,"אשכול רשויות נגב מזרחי",,
4100,"קצרין","Qazrin",2,"הצפון",29,"גולן",99,"מועצה מקומית",264540,766480,32.99251,35.68688,7606,293,"גולן תיכוני",180,"יישוב עירוני","יישובים יהודיים 9,999-5,000 תושבים",211,"אשכול רשויות גליל מזרחי",,
2620,"קריית אונו","Qiryat Ono",5,"תל אביב",52,"תל אביב",0,"עירייה",186650,663090,32.06066,34.8571,41900,512,"אזור רמת גן",160,"יישוב עירוני","יישובים יהודיים 49,999-20,000 תושבים",,,,
3611,"קריית ארבע","Qiryat Arba",7,"אזור יהודה ושומרון",77,"חברון",99,"מועצה מקומית",211270,604810,31.53551,35.11831,7498,,,180,"יישוב עירוני","יישובים יהודיים 9,999-5,000 תושבים",710,"אשכול רשויות יהודה ושומרון",,
6800,"קריית אתא","Qiryat Atta",3,"חיפה",31,"חיפה",0,"עירייה",210460,745500,32.80423,35.10846,60101,311,"אזור חיפה",150,"יישוב עירוני","יישובים יהודיים 99,999-50,000 תושבים",310,"אשכול רשויות המפרץ",,"כפר אתא,קריית בנימין"
9500,"קריית ביאליק","Qiryat Bialik",3,"חיפה",31,"חיפה",0,"עירייה",208740,749290,32.83839,35.09005,43268,311,"אזור חיפה",160,"יישוב עירוני","יישובים יהודיים 49,999-20,000 תושבים",310,"אשכול רשויות המפרץ",,
2630,"קריית גת","Qiryat Gat",6,"הדרום",61,"אשקלון",0,"עירייה",177830,613080,31.60937,34.76584,60581,612,"אזור לכיש",150,"יישוב עירוני","יישובים יהודיים 99,999-50,000 תושבים",,,,
2300,"קריית טבעון","Qiryat Tiv'on",3,"חיפה",31,"חיפה",99,"מועצה מקומית",212150,735660,32.71551,35.12658,18520,311,"אזור חיפה",170,"יישוב עירוני","יישובים יהודיים 19,999-10,000 תושבים",310,"אשכול רשויות המפרץ",,
9600,"קריית ים","Qiryat Yam",3,"חיפה",31,"חיפה",0,"עירייה",207050,750430,32.84865,35.07198,39442,311,"אזור חיפה",160,"יישוב עירוני","יישובים יהודיים 49,999-20,000 תושבים",310,"אשכול רשויות המפרץ",,
1137,"קריית יערים","Qiryat Ye'arim",1,"ירושלים",11,"ירושלים",99,"מועצה מקומית",209640,634560,31.8038,35.10085,6471,111,"הרי יהודה",180,"יישוב עירוני","יישובים יהודיים 9,999-5,000 תושבים",,,,
2039,"קריית יערים (מוסד)","Qiryat Ye'arim(Institute)",1,"ירושלים",11,"ירושלים",26,"מועצה אזורית מטה יהודה",209950,635430,31.81165,35.10411,169,111,"הרי יהודה",340,"יישוב כפרי","יישובים מוסדיים, יהודיים",,,,
8200,"קריית מוצקין","Qiryat Motzkin",3,"חיפה",31,"חיפה",0,"עירייה",207810,749050,32.83621,35.08012,46565,311,"אזור חיפה",160,"יישוב עירוני","יישובים יהודיים 49,999-20,000 תושבים",310,"אשכול רשויות המפרץ",,
1034,"קריית מלאכי","Qiryat Mal'akhi",6,"הדרום",61,"אשקלון",0,"עירייה",175960,626690,31.73204,34.74553,25021,611,"אזור מלאכי",160,"יישוב עירוני","יישובים יהודיים 49,999-20,000 תושבים",420,"אשכול רשויות שורק דרומי",,
3746,"קריית נטפים","Qiryat Netafim",7,"אזור יהודה ושומרון",73,"טול כרם",72,"מועצה אזורית שומרון",210700,669310,32.11719,35.11173,991,,,370,"יישוב כפרי","יישובים קהילתיים",710,"אשכול רשויות יהודה ושומרון","נטפים",
78,"קריית ענבים","Qiryat Anavim",1,"ירושלים",11,"ירושלים",26,"מועצה אזורית מטה יהודה",211410,635310,31.81058,35.11953,456,111,"הרי יהודה",330,"יישוב כפרי","קיבוצים",,,,
469,"קריית עקרון","Qiryat Eqron",4,"המרכז",44,"רחובות",99,"מועצה מקומית",183360,641010,31.86144,34.82309,11051,441,"אזור רחובות",170,"יישוב עירוני","יישובים יהודיים 19,999-10,000 תושבים",420,"אשכול רשויות שורק דרומי",,
412,"קריית שלמה","Qiryat Shelomo",4,"המרכז",41,"השרון",19,"מועצה אזורית חוף השרון",187130,682340,32.23426,34.86154,207,411,"מערב השרון",340,"יישוב כפרי","יישובים מוסדיים, יהודיים",,,,
2800,"קריית שמונה","Qiryat Shemona",2,"הצפון",21,"צפת",0,"עירייה",253850,790760,33.21181,35.57342,22336,211,"עמק חולה",160,"יישוב עירוני","יישובים יהודיים 49,999-20,000 תושבים",211,"אשכול רשויות גליל מזרחי",,
3640,"קרני שומרון","Qarne Shomeron",7,"אזור יהודה ושומרון",73,"טול כרם",99,"מועצה מקומית",208840,675120,32.16957,35.09195,9662,,,180,"יישוב עירוני","יישובים יהודיים 9,999-5,000 תושבים",710,"אשכול רשויות יהודה ושומרון",,"מעלה שומרון"
4006,"קשת","Qeshet",2,"הצפון",29,"גולן",71,"מועצה אזורית גולן",275910,765140,32.97989,35.80845,863,292,"גולן צפוני",320,"יישוב כפרי","מושבים שיתופיים",211,"אשכול רשויות גליל מזרחי",,
543,"ראמה","Rame",2,"הצפון",24,"עכו",99,"מועצה מקומית",234660,760380,32.93833,35.36708,7789,242,"אזור כרמיאל",280,"יישוב עירוני","יישובים לא יהודיים 9,999-5,000 תושבים",210,"אשכול רשויות בית הכרם הגלילי",,
1334,"ראס אל-עין","Ras Al-Ein",2,"הצפון",24,"עכו",56,"מועצה אזורית משגב",235170,757720,32.91434,35.37249,410,242,"אזור כרמיאל",450,"יישוב כפרי","יישובים כפריים אחרים, לא-יהודיים",210,"אשכול רשויות בית הכרם הגלילי",,
990,"ראס עלי","Ras Ali",3,"חיפה",31,"חיפה",12,"מועצה אזורית זבולון",214790,741960,32.77233,35.15471,656,311,"אזור חיפה",450,"יישוב כפרי","יישובים כפריים אחרים, לא-יהודיים",310,"אשכול רשויות המפרץ",,
2640,"ראש העין","Rosh HaAyin",4,"המרכז",42,"פתח תקווה",0,"עירייה",196190,666860,32.09489,34.95804,71651,422,"אזור פתח תקווה",150,"יישוב עירוני","יישובים יהודיים 99,999-50,000 תושבים",,,,
26,"ראש פינה","Rosh Pinna",2,"הצפון",21,"צפת",99,"מועצה מקומית",251060,763720,32.96809,35.54256,3236,213,"אזור חצור",190,"יישוב עירוני","יישובים יהודיים 4,999-2,000 תושבים",211,"אשכול רשויות גליל מזרחי",,
3602,"ראש צורים","Rosh Zurim",7,"אזור יהודה ושומרון",76,"בית לחם",76,"מועצה אזורית גוש עציון",211930,619500,31.668,35.12515,948,,,330,"יישוב כפרי","קיבוצים",,,,
8300,"ראשון לציון","Rishon LeZiyyon",4,"המרכז",44,"רחובות",0,"עירייה",181200,652950,31.96904,34.79979,257129,442,"אזור ראשון לציון",130,"יישוב עירוני","יישובים יהודיים 499,999-200,000 תושבים",,,,
3795,"רבבה","Revava",7,"אזור יהודה ושומרון",72,"שכם",72,"מועצה אזורית שומרון",212300,669500,32.11891,35.12868,2908,,,190,"יישוב עירוני","יישובים יהודיים 4,999-2,000 תושבים",710,"אשכול רשויות יהודה ושומרון",,
564,"רבדים","Revadim",6,"הדרום",61,"אשקלון",35,"מועצה אזורית יואב",182650,631300,31.77385,34.81595,825,611,"אזור מלאכי",330,"יישוב כפרי","קיבוצים",420,"אשכול רשויות שורק דרומי",,
354,"רביבים","Revivim",6,"הדרום",62,"באר שבע",48,"מועצה אזורית רמת נגב",173380,550410,31.044,34.72184,1094,626,"הר הנגב הצפוני",330,"יישוב כפרי","קיבוצים",610,"אשכול רשויות נגב מזרחי",,
1225,"רביד","Ravid",2,"הצפון",22,"כנרת",6,"מועצה אזורית עמק הירדן",243780,750700,32.85088,35.46435,143,222,"גליל תחתון מזרחי",330,"יישוב כפרי","קיבוצים",214,"אשכול רשויות הכנרת והעמקים",,
